,EDC3_gas_a (yr),CO2 (ppmv),Bag,ztop,Age,Deuterium,Temperature,Depth,CH4_mean,1s,Lab.,Year,Month,Median montly series,0,year,Annual
12068,,,,,,,,,,,,1962.0,9.0,145.9,,,
12069,,,,,,,,,,,,1962.0,10.0,52.7,,,
12070,,,,,,,,,,,,1962.0,11.0,80.7,,,
12071,,,,,,,,,,,,1962.0,12.0,102.9,,,
12072,,,,,,,,,,,,1963.0,1.0,29.2,,,
12073,,,,,,,,,,,,1963.0,2.0,67.0,,,
12074,,,,,,,,,,,,1963.0,3.0,142.0,,,
12075,,,,,,,,,,,,1963.0,4.0,77.4,,,
12076,,,,,,,,,,,,1963.0,5.0,69.9,,,
12077,,,,,,,,,,,,1963.0,6.0,70.3,,,
12078,,,,,,,,,,,,1963.0,7.0,70.8,,,
12079,,,,,,,,,,,,1963.0,8.0,103.8,,,
12080,,,,,,,,,,,,1963.0,9.0,66.1,,,
12081,,,,,,,,,,,,1963.0,10.0,129.9,,,
12082,,,,,,,,,,,,1963.0,11.0,170.6,,,
12083,,,,,,,,,,,,1963.0,12.0,52.3,,,
12084,,,,,,,,,,,,1964.0,1.0,43.1,,,
12085,,,,,,,,,,,,1964.0,2.0,64.5,,,
12086,,,,,,,,,,,,1964.0,3.0,130.6,,,
12087,,,,,,,,,,,,1964.0,4.0,72.7,,,
12088,,,,,,,,,,,,1964.0,5.0,79.7,,,
12089,,,,,,,,,,,,1964.0,6.0,82.1,,,
12090,,,,,,,,,,,,1964.0,7.0,72.1,,,
12091,,,,,,,,,,,,1964.0,8.0,110.8,,,
12092,,,,,,,,,,,,1964.0,9.0,75.4,,,
12093,,,,,,,,,,,,1964.0,10.0,109.3,,,
12094,,,,,,,,,,,,1964.0,11.0,71.5,,,
12095,,,,,,,,,,,,1964.0,12.0,142.5,,,
12096,,,,,,,,,,,,1965.0,1.0,139.4,,,
12097,,,,,,,,,,,,1965.0,2.0,9.8,,,
12098,,,,,,,,,,,,1965.0,3.0,95.8,,,
12099,,,,,,,,,,,,1965.0,4.0,81.1,,,
12100,,,,,,,,,,,,1965.0,5.0,82.3,,,
12101,,,,,,,,,,,,1965.0,6.0,104.3,,,
12102,,,,,,,,,,,,1965.0,7.0,86.4,,,
12103,,,,,,,,,,,,1965.0,8.0,93.8,,,
12104,,,,,,,,,,,,1965.0,9.0,96.1,,,
12105,,,,,,,,,,,,1965.0,10.0,68.7,,,
12106,,,,,,,,,,,,1965.0,11.0,161.1,,,
12107,,,,,,,,,,,,1965.0,12.0,159.7,,,
12108,,,,,,,,,,,,1966.0,1.0,116.5,,,
12109,,,,,,,,,,,,1966.0,2.0,173.8,,,
12110,,,,,,,,,,,,1966.0,3.0,57.8,,,
12111,,,,,,,,,,,,1966.0,4.0,143.2,,,
12112,,,,,,,,,,,,1966.0,5.0,87.5,,,
12113,,,,,,,,,,,,1966.0,6.0,104.0,,,
12114,,,,,,,,,,,,1966.0,7.0,51.7,,,
12115,,,,,,,,,,,,1966.0,8.0,80.6,,,
12116,,,,,,,,,,,,1966.0,9.0,83.9,,,
12117,,,,,,,,,,,,1966.0,10.0,146.4,,,
12118,,,,,,,,,,,,1966.0,11.0,72.4,,,
12119,,,,,,,,,,,,1966.0,12.0,121.4,,,
12120,,,,,,,,,,,,1967.0,1.0,84.6,,,
12121,,,,,,,,,,,,1967.0,2.0,109.3,,,
12122,,,,,,,,,,,,1967.0,3.0,64.7,,,
12123,,,,,,,,,,,,1967.0,4.0,37.3,,,
12124,,,,,,,,,,,,1967.0,5.0,132.5,,,
12125,,,,,,,,,,,,1967.0,6.0,29.8,,,
12126,,,,,,,,,,,,1967.0,7.0,83.2,,,
12127,,,,,,,,,,,,1967.0,8.0,97.8,,,
12128,,,,,,,,,,,,1967.0,9.0,134.9,,,
12129,,,,,,,,,,,,1967.0,10.0,171.3,,,
12130,,,,,,,,,,,,1967.0,11.0,80.7,,,
12131,,,,,,,,,,,,1967.0,12.0,74.9,,,
12132,,,,,,,,,,,,1968.0,1.0,121.4,,,
12133,,,,,,,,,,,,1968.0,2.0,38.7,,,
12134,,,,,,,,,,,,1968.0,3.0,76.0,,,
12135,,,,,,,,,,,,1968.0,4.0,73.8,,,
12136,,,,,,,,,,,,1968.0,5.0,64.4,,,
12137,,,,,,,,,,,,1968.0,6.0,66.1,,,
12138,,,,,,,,,,,,1968.0,7.0,37.0,,,
12139,,,,,,,,,,,,1968.0,8.0,77.1,,,
12140,,,,,,,,,,,,1968.0,9.0,144.2,,,
12141,,,,,,,,,,,,1968.0,10.0,129.5,,,
12142,,,,,,,,,,,,1968.0,11.0,125.5,,,
12143,,,,,,,,,,,,1968.0,12.0,150.3,,,
12144,,,,,,,,,,,,1969.0,1.0,174.2,,,
12145,,,,,,,,,,,,1969.0,2.0,59.4,,,
12146,,,,,,,,,,,,1969.0,3.0,52.9,,,
12147,,,,,,,,,,,,1969.0,4.0,65.9,,,
12148,,,,,,,,,,,,1969.0,5.0,94.2,,,
12149,,,,,,,,,,,,1969.0,6.0,68.7,,,
12150,,,,,,,,,,,,1969.0,7.0,45.5,,,
12151,,,,,,,,,,,,1969.0,8.0,54.4,,,
12152,,,,,,,,,,,,1969.0,9.0,45.4,,,
12153,,,,,,,,,,,,1969.0,10.0,51.9,,,
12154,,,,,,,,,,,,1969.0,11.0,110.6,,,
12155,,,,,,,,,,,,1969.0,12.0,116.9,,,
12156,,,,,,,,,,,,1970.0,1.0,127.8,,,
12157,,,,,,,,,,,,1970.0,2.0,114.6,,,
12158,,,,,,,,,,,,1970.0,3.0,57.6,,,
12159,,,,,,,,,,,,1970.0,4.0,89.1,,,
12160,,,,,,,,,,,,1970.0,5.0,32.0,,,
12161,,,,,,,,,,,,1970.0,6.0,50.1,,,
12162,,,,,,,,,,,,1970.0,7.0,91.6,,,
12163,,,,,,,,,,,,1970.0,8.0,76.6,,,
12164,,,,,,,,,,,,1970.0,9.0,110.6,,,
12165,,,,,,,,,,,,1970.0,10.0,81.2,,,
12166,,,,,,,,,,,,1970.0,11.0,165.8,,,
12167,,,,,,,,,,,,1970.0,12.0,56.1,,,
12168,,,,,,,,,,,,1971.0,1.0,102.1,,,
12169,,,,,,,,,,,,1971.0,2.0,59.2,,,
12170,,,,,,,,,,,,1971.0,3.0,58.5,,,
12171,,,,,,,,,,,,1971.0,4.0,55.6,,,
12172,,,,,,,,,,,,1971.0,5.0,53.7,,,
12173,,,,,,,,,,,,1971.0,6.0,79.1,,,
12174,,,,,,,,,,,,1971.0,7.0,66.3,,,
12175,,,,,,,,,,,,1971.0,8.0,90.2,,,
12176,,,,,,,,,,,,1971.0,9.0,41.9,,,
12177,,,,,,,,,,,,1971.0,10.0,85.6,,,
12178,,,,,,,,,,,,1971.0,11.0,96.7,,,
12179,,,,,,,,,,,,1971.0,12.0,55.3,,,
12180,,,,,,,,,,,,1972.0,1.0,144.7,,,
12181,,,,,,,,,,,,1972.0,2.0,100.5,,,
12182,,,,,,,,,,,,1972.0,3.0,90.9,,,
12183,,,,,,,,,,,,1972.0,4.0,75.6,,,
12184,,,,,,,,,,,,1972.0,5.0,113.2,,,
12185,,,,,,,,,,,,1972.0,6.0,71.7,,,
12186,,,,,,,,,,,,1972.0,7.0,59.4,,,
12187,,,,,,,,,,,,1972.0,8.0,54.7,,,
12188,,,,,,,,,,,,1972.0,9.0,16.9,,,
12189,,,,,,,,,,,,1972.0,10.0,66.4,,,
12190,,,,,,,,,,,,1972.0,11.0,134.8,,,
12191,,,,,,,,,,,,1972.0,12.0,128.5,,,
12192,,,,,,,,,,,,1973.0,1.0,100.7,,,
12193,,,,,,,,,,,,1973.0,2.0,77.4,,,
12194,,,,,,,,,,,,1973.0,3.0,33.9,,,
12195,,,,,,,,,,,,1973.0,4.0,48.1,,,
12196,,,,,,,,,,,,1973.0,5.0,99.5,,,
12197,,,,,,,,,,,,1973.0,6.0,37.4,,,
12198,,,,,,,,,,,,1973.0,7.0,68.2,,,
12199,,,,,,,,,,,,1973.0,8.0,104.9,,,
12200,,,,,,,,,,,,1973.0,9.0,109.8,,,
12201,,,,,,,,,,,,1973.0,10.0,68.2,,,
12202,,,,,,,,,,,,1973.0,11.0,122.3,,,
12203,,,,,,,,,,,,1973.0,12.0,108.4,,,
12204,,,,,,,,,,,,1974.0,1.0,205.1,,,
12205,,,,,,,,,,,,1974.0,2.0,108.1,,,
12206,,,,,,,,,,,,1974.0,3.0,51.9,,,
12207,,,,,,,,,,,,1974.0,4.0,37.4,,,
12208,,,,,,,,,,,,1974.0,5.0,95.7,,,
12209,,,,,,,,,,,,1974.0,6.0,40.5,,,
12210,,,,,,,,,,,,1974.0,7.0,88.5,,,
12211,,,,,,,,,,,,1974.0,8.0,98.1,,,
12212,,,,,,,,,,,,1974.0,9.0,166.2,,,
12213,,,,,,,,,,,,1974.0,10.0,55.1,,,
12214,,,,,,,,,,,,1974.0,11.0,98.8,,,
12215,,,,,,,,,,,,1974.0,12.0,91.6,,,
12216,,,,,,,,,,,,1975.0,1.0,162.5,,,
12217,,,,,,,,,,,,1975.0,2.0,49.3,,,
12218,,,,,,,,,,,,1975.0,3.0,49.4,,,
12219,,,,,,,,,,,,1975.0,4.0,61.3,,,
12220,,,,,,,,,,,,1975.0,5.0,26.4,,,
12221,,,,,,,,,,,,1975.0,6.0,20.6,,,
12222,,,,,,,,,,,,1975.0,7.0,70.5,,,
12223,,,,,,,,,,,,1975.0,8.0,48.1,,,
12224,,,,,,,,,,,,1975.0,9.0,134.2,,,
12225,,,,,,,,,,,,1975.0,10.0,118.4,,,
12226,,,,,,,,,,,,1975.0,11.0,89.9,,,
12227,,,,,,,,,,,,1975.0,12.0,41.0,,,
12228,,,,,,,,,,,,1976.0,1.0,109.3,,,
12229,,,,,,,,,,,,1976.0,2.0,56.2,,,
12230,,,,,,,,,,,,1976.0,3.0,95.5,,,
12231,,,,,,,,,,,,1976.0,4.0,28.9,,,
12232,,,,,,,,,,,,1976.0,5.0,96.7,,,
12233,,,,,,,,,,,,1976.0,6.0,50.2,,,
12234,,,,,,,,,,,,1976.0,7.0,74.7,,,
12235,,,,,,,,,,,,1976.0,8.0,12.0,,,
12236,,,,,,,,,,,,1976.0,9.0,116.9,,,
12237,,,,,,,,,,,,1976.0,10.0,178.8,,,
12238,,,,,,,,,,,,1976.0,11.0,89.5,,,
12239,,,,,,,,,,,,1976.0,12.0,102.0,,,
12240,,,,,,,,,,,,1977.0,1.0,104.6,,,
12241,,,,,,,,,,,,1977.0,2.0,174.0,,,
12242,,,,,,,,,,,,1977.0,3.0,108.4,,,
12243,,,,,,,,,,,,1977.0,4.0,72.6,,,
12244,,,,,,,,,,,,1977.0,5.0,28.5,,,
12245,,,,,,,,,,,,1977.0,6.0,58.3,,,
12246,,,,,,,,,,,,1977.0,7.0,45.0,,,
12247,,,,,,,,,,,,1977.0,8.0,94.8,,,
12248,,,,,,,,,,,,1977.0,9.0,68.5,,,
12249,,,,,,,,,,,,1977.0,10.0,165.8,,,
12250,,,,,,,,,,,,1977.0,11.0,120.4,,,
12251,,,,,,,,,,,,1977.0,12.0,123.0,,,
12252,,,,,,,,,,,,1978.0,1.0,112.6,,,
12253,,,,,,,,,,,,1978.0,2.0,108.5,,,
12254,,,,,,,,,,,,1978.0,3.0,111.6,,,
12255,,,,,,,,,,,,1978.0,4.0,54.4,,,
12256,,,,,,,,,,,,1978.0,5.0,24.2,,,
12257,,,,,,,,,,,,1978.0,6.0,58.5,,,
12258,,,,,,,,,,,,1978.0,7.0,72.5,,,
12259,,,,,,,,,,,,1978.0,8.0,97.6,,,
12260,,,,,,,,,,,,1978.0,9.0,68.3,,,
12261,,,,,,,,,,,,1978.0,10.0,50.1,,,
12262,,,,,,,,,,,,1978.0,11.0,115.1,,,
12263,,,,,,,,,,,,1978.0,12.0,226.4,,,
12264,,,,,,,,,,,,1979.0,1.0,94.9,,,
12265,,,,,,,,,,,,1979.0,2.0,73.9,,,
12266,,,,,,,,,,,,1979.0,3.0,100.4,,,
12267,,,,,,,,,,,,1979.0,4.0,74.2,,,
12268,,,,,,,,,,,,1979.0,5.0,108.9,,,
12269,,,,,,,,,,,,1979.0,6.0,57.8,,,
12270,,,,,,,,,,,,1979.0,7.0,33.1,,,
12271,,,,,,,,,,,,1979.0,8.0,119.0,,,
12272,,,,,,,,,,,,1979.0,9.0,59.9,,,
12273,,,,,,,,,,,,1979.0,10.0,140.3,,,
12274,,,,,,,,,,,,1979.0,11.0,128.9,,,
12275,,,,,,,,,,,,1979.0,12.0,165.3,,,
12276,,,,,,,,,,,,1980.0,1.0,117.0,,,
12277,,,,,,,,,,,,1980.0,2.0,118.9,,,
12278,,,,,,,,,,,,1980.0,3.0,105.1,,,
12279,,,,,,,,,,,,1980.0,4.0,25.0,,,
12280,,,,,,,,,,,,1980.0,5.0,35.3,,,
12281,,,,,,,,,,,,1980.0,6.0,84.1,,,
12282,,,,,,,,,,,,1980.0,7.0,95.4,,,
12283,,,,,,,,,,,,1980.0,8.0,106.6,,,
12284,,,,,,,,,,,,1980.0,9.0,136.6,,,
12285,,,,,,,,,,,,1980.0,10.0,144.7,,,
12286,,,,,,,,,,,,1980.0,11.0,108.2,,,
12287,,,,,,,,,,,,1980.0,12.0,117.5,,,
12288,,,,,,,,,,,,1981.0,1.0,63.0,,,
12289,,,,,,,,,,,,1981.0,2.0,88.9,,,
12290,,,,,,,,,,,,1981.0,3.0,150.5,,,
12291,,,,,,,,,,,,1981.0,4.0,34.4,,,
12292,,,,,,,,,,,,1981.0,5.0,155.3,,,
12293,,,,,,,,,,,,1981.0,6.0,85.2,,,
12294,,,,,,,,,,,,1981.0,7.0,51.9,,,
12295,,,,,,,,,,,,1981.0,8.0,31.5,,,
12296,,,,,,,,,,,,1981.0,9.0,165.7,,,
12297,,,,,,,,,,,,1981.0,10.0,106.2,,,
12298,,,,,,,,,,,,1981.0,11.0,88.6,,,
12299,,,,,,,,,,,,1981.0,12.0,127.4,,,
12300,,,,,,,,,,,,1982.0,1.0,105.0,,,
12301,,,,,,,,,,,,1982.0,2.0,112.1,,,
12302,,,,,,,,,,,,1982.0,3.0,113.2,,,
12303,,,,,,,,,,,,1982.0,4.0,31.7,,,
12304,,,,,,,,,,,,1982.0,5.0,71.9,,,
12305,,,,,,,,,,,,1982.0,6.0,131.4,,,
12306,,,,,,,,,,,,1982.0,7.0,20.3,,,
12307,,,,,,,,,,,,1982.0,8.0,94.3,,,
12308,,,,,,,,,,,,1982.0,9.0,114.0,,,
12309,,,,,,,,,,,,1982.0,10.0,156.6,,,
12310,,,,,,,,,,,,1982.0,11.0,162.7,,,
12311,,,,,,,,,,,,1982.0,12.0,137.6,,,
12312,,,,,,,,,,,,1983.0,1.0,127.0,,,
12313,,,,,,,,,,,,1983.0,2.0,59.4,,,
12314,,,,,,,,,,,,1983.0,3.0,101.3,,,
12315,,,,,,,,,,,,1983.0,4.0,77.6,,,
12316,,,,,,,,,,,,1983.0,5.0,110.0,,,
12317,,,,,,,,,,,,1983.0,6.0,55.6,,,
12318,,,,,,,,,,,,1983.0,7.0,25.5,,,
12319,,,,,,,,,,,,1983.0,8.0,66.8,,,
12320,,,,,,,,,,,,1983.0,9.0,126.1,,,
12321,,,,,,,,,,,,1983.0,10.0,123.0,,,
12322,,,,,,,,,,,,1983.0,11.0,45.0,,,
12323,,,,,,,,,,,,1983.0,12.0,151.7,,,
12324,,,,,,,,,,,,1984.0,1.0,180.2,,,
12325,,,,,,,,,,,,1984.0,2.0,84.9,,,
12326,,,,,,,,,,,,1984.0,3.0,64.7,,,
12327,,,,,,,,,,,,1984.0,4.0,45.5,,,
12328,,,,,,,,,,,,1984.0,5.0,31.9,,,
12329,,,,,,,,,,,,1984.0,6.0,45.1,,,
12330,,,,,,,,,,,,1984.0,7.0,41.9,,,
12331,,,,,,,,,,,,1984.0,8.0,81.7,,,
12332,,,,,,,,,,,,1984.0,9.0,99.4,,,
12333,,,,,,,,,,,,1984.0,10.0,122.3,,,
12334,,,,,,,,,,,,1984.0,11.0,146.1,,,
12335,,,,,,,,,,,,1984.0,12.0,118.1,,,
12336,,,,,,,,,,,,1985.0,1.0,78.6,,,
12337,,,,,,,,,,,,1985.0,2.0,73.7,,,
12338,,,,,,,,,,,,1985.0,3.0,107.0,,,
12339,,,,,,,,,,,,1985.0,4.0,69.0,,,
12340,,,,,,,,,,,,1985.0,5.0,87.4,,,
12341,,,,,,,,,,,,1985.0,6.0,79.7,,,
12342,,,,,,,,,,,,1985.0,7.0,87.0,,,
12343,,,,,,,,,,,,1985.0,8.0,191.5,,,
12344,,,,,,,,,,,,1985.0,9.0,97.5,,,
12345,,,,,,,,,,,,1985.0,10.0,59.9,,,
12346,,,,,,,,,,,,1985.0,11.0,92.2,,,
12347,,,,,,,,,,,,1985.0,12.0,124.1,,,
12348,,,,,,,,,,,,1986.0,1.0,136.2,,,
12349,,,,,,,,,,,,1986.0,2.0,6.5,,,
12350,,,,,,,,,,,,1986.0,3.0,121.1,,,
12351,,,,,,,,,,,,1986.0,4.0,74.1,,,
12352,,,,,,,,,,,,1986.0,5.0,124.0,,,
12353,,,,,,,,,,,,1986.0,6.0,95.4,,,
12354,,,,,,,,,,,,1986.0,7.0,68.1,,,
12355,,,,,,,,,,,,1986.0,8.0,174.7,,,
12356,,,,,,,,,,,,1986.0,9.0,7.5,,,
12357,,,,,,,,,,,,1986.0,10.0,99.9,,,
12358,,,,,,,,,,,,1986.0,11.0,138.4,,,
12359,,,,,,,,,,,,1986.0,12.0,179.3,,,
12360,,,,,,,,,,,,1987.0,1.0,56.0,,,
12361,,,,,,,,,,,,1987.0,2.0,79.7,,,
12362,,,,,,,,,,,,1987.0,3.0,101.6,,,
12363,,,,,,,,,,,,1987.0,4.0,73.6,,,
12364,,,,,,,,,,,,1987.0,5.0,32.2,,,
12365,,,,,,,,,,,,1987.0,6.0,107.6,,,
12366,,,,,,,,,,,,1987.0,7.0,47.5,,,
12367,,,,,,,,,,,,1987.0,8.0,83.7,,,
12368,,,,,,,,,,,,1987.0,9.0,111.0,,,
12369,,,,,,,,,,,,1987.0,10.0,144.5,,,
12370,,,,,,,,,,,,1987.0,11.0,79.1,,,
12371,,,,,,,,,,,,1987.0,12.0,100.7,,,
12372,,,,,,,,,,,,1988.0,1.0,194.6,,,
12373,,,,,,,,,,,,1988.0,2.0,79.9,,,
12374,,,,,,,,,,,,1988.0,3.0,114.7,,,
12375,,,,,,,,,,,,1988.0,4.0,42.2,,,
12376,,,,,,,,,,,,1988.0,5.0,83.0,,,
12377,,,,,,,,,,,,1988.0,6.0,49.4,,,
12378,,,,,,,,,,,,1988.0,7.0,131.1,,,
12379,,,,,,,,,,,,1988.0,8.0,120.5,,,
12380,,,,,,,,,,,,1988.0,9.0,80.2,,,
12381,,,,,,,,,,,,1988.0,10.0,150.3,,,
12382,,,,,,,,,,,,1988.0,11.0,55.5,,,
12383,,,,,,,,,,,,1988.0,12.0,72.8,,,
12384,,,,,,,,,,,,1989.0,1.0,89.2,,,
12385,,,,,,,,,,,,1989.0,2.0,102.2,,,
12386,,,,,,,,,,,,1989.0,3.0,134.3,,,
12387,,,,,,,,,,,,1989.0,4.0,83.6,,,
12388,,,,,,,,,,,,1989.0,5.0,20.9,,,
12389,,,,,,,,,,,,1989.0,6.0,65.4,,,
12390,,,,,,,,,,,,1989.0,7.0,23.8,,,
12391,,,,,,,,,,,,1989.0,8.0,105.8,,,
12392,,,,,,,,,,,,1989.0,9.0,59.9,,,
12393,,,,,,,,,,,,1989.0,10.0,147.0,,,
12394,,,,,,,,,,,,1989.0,11.0,60.0,,,
12395,,,,,,,,,,,,1989.0,12.0,119.1,,,
12396,,,,,,,,,,,,1990.0,1.0,135.3,,,
12397,,,,,,,,,,,,1990.0,2.0,192.5,,,
12398,,,,,,,,,,,,1990.0,3.0,38.2,,,
12399,,,,,,,,,,,,1990.0,4.0,52.0,,,
12400,,,,,,,,,,,,1990.0,5.0,37.3,,,
12401,,,,,,,,,,,,1990.0,6.0,101.6,,,
12402,,,,,,,,,,,,1990.0,7.0,58.4,,,
12403,,,,,,,,,,,,1990.0,8.0,71.5,,,
12404,,,,,,,,,,,,1990.0,9.0,39.7,,,
12405,,,,,,,,,,,,1990.0,10.0,178.6,,,
12406,,,,,,,,,,,,1990.0,11.0,74.8,,,
12407,,,,,,,,,,,,1990.0,12.0,121.0,,,
12408,,,,,,,,,,,,1991.0,1.0,103.4,,,
12409,,,,,,,,,,,,1991.0,2.0,89.0,,,
12410,,,,,,,,,,,,1991.0,3.0,109.3,,,
12411,,,,,,,,,,,,1991.0,4.0,121.3,,,
12412,,,,,,,,,,,,1991.0,5.0,7.7,,,
12413,,,,,,,,,,,,1991.0,6.0,91.9,,,
12414,,,,,,,,,,,,1991.0,7.0,65.2,,,
12415,,,,,,,,,,,,1991.0,8.0,39.7,,,
12416,,,,,,,,,,,,1991.0,9.0,79.0,,,
12417,,,,,,,,,,,,1991.0,10.0,125.3,,,
12418,,,,,,,,,,,,1991.0,11.0,120.7,,,
12419,,,,,,,,,,,,1991.0,12.0,63.2,,,
12420,,,,,,,,,,,,1992.0,1.0,66.7,,,
12421,,,,,,,,,,,,1992.0,2.0,71.6,,,
12422,,,,,,,,,,,,1992.0,3.0,107.9,,,
12423,,,,,,,,,,,,1992.0,4.0,103.1,,,
12424,,,,,,,,,,,,1992.0,5.0,55.8,,,
12425,,,,,,,,,,,,1992.0,6.0,39.4,,,
12426,,,,,,,,,,,,1992.0,7.0,101.0,,,
12427,,,,,,,,,,,,1992.0,8.0,142.3,,,
12428,,,,,,,,,,,,1992.0,9.0,97.8,,,
12429,,,,,,,,,,,,1992.0,10.0,56.3,,,
12430,,,,,,,,,,,,1992.0,11.0,131.6,,,
12431,,,,,,,,,,,,1992.0,12.0,86.8,,,
12432,,,,,,,,,,,,1993.0,1.0,133.2,,,
12433,,,,,,,,,,,,1993.0,2.0,27.7,,,
12434,,,,,,,,,,,,1993.0,3.0,67.1,,,
12435,,,,,,,,,,,,1993.0,4.0,104.3,,,
12436,,,,,,,,,,,,1993.0,5.0,135.0,,,
12437,,,,,,,,,,,,1993.0,6.0,95.7,,,
12438,,,,,,,,,,,,1993.0,7.0,87.8,,,
12439,,,,,,,,,,,,1993.0,8.0,46.1,,,
12440,,,,,,,,,,,,1993.0,9.0,135.0,,,
12441,,,,,,,,,,,,1993.0,10.0,62.5,,,
12442,,,,,,,,,,,,1993.0,11.0,84.8,,,
12443,,,,,,,,,,,,1993.0,12.0,187.1,,,
12444,,,,,,,,,,,,1994.0,1.0,148.3,,,
12445,,,,,,,,,,,,1994.0,2.0,154.0,,,
12446,,,,,,,,,,,,1994.0,3.0,119.6,,,
12447,,,,,,,,,,,,1994.0,4.0,97.9,,,
12448,,,,,,,,,,,,1994.0,5.0,67.9,,,
12449,,,,,,,,,,,,1994.0,6.0,55.4,,,
12450,,,,,,,,,,,,1994.0,7.0,91.9,,,
12451,,,,,,,,,,,,1994.0,8.0,83.3,,,
12452,,,,,,,,,,,,1994.0,9.0,87.3,,,
12453,,,,,,,,,,,,1994.0,10.0,69.7,,,
12454,,,,,,,,,,,,1994.0,11.0,102.3,,,
12455,,,,,,,,,,,,1994.0,12.0,159.0,,,
12456,,,,,,,,,,,,1995.0,1.0,172.6,,,
12457,,,,,,,,,,,,1995.0,2.0,140.1,,,
12458,,,,,,,,,,,,1995.0,3.0,97.9,,,
12459,,,,,,,,,,,,1995.0,4.0,33.0,,,
12460,,,,,,,,,,,,1995.0,5.0,68.3,,,
12461,,,,,,,,,,,,1995.0,6.0,31.7,,,
12462,,,,,,,,,,,,1995.0,7.0,86.3,,,
12463,,,,,,,,,,,,1995.0,8.0,13.0,,,
12464,,,,,,,,,,,,1995.0,9.0,66.5,,,
12465,,,,,,,,,,,,1995.0,10.0,164.1,,,
12466,,,,,,,,,,,,1995.0,11.0,136.2,,,
12467,,,,,,,,,,,,1995.0,12.0,94.1,,,
12468,,,,,,,,,,,,1996.0,1.0,146.3,,,
12469,,,,,,,,,,,,1996.0,2.0,109.6,,,
12470,,,,,,,,,,,,1996.0,3.0,106.2,,,
12471,,,,,,,,,,,,1996.0,4.0,93.9,,,
12472,,,,,,,,,,,,1996.0,5.0,70.1,,,
12473,,,,,,,,,,,,1996.0,6.0,40.8,,,
12474,,,,,,,,,,,,1996.0,7.0,64.5,,,
12475,,,,,,,,,,,,1996.0,8.0,110.8,,,
12476,,,,,,,,,,,,1996.0,9.0,37.9,,,
12477,,,,,,,,,,,,1996.0,10.0,169.3,,,
12478,,,,,,,,,,,,1996.0,11.0,126.5,,,
12479,,,,,,,,,,,,1996.0,12.0,52.0,,,
12480,,,,,,,,,,,,1997.0,1.0,35.2,,,
12481,,,,,,,,,,,,1997.0,2.0,134.6,,,
12482,,,,,,,,,,,,1997.0,3.0,36.4,,,
12483,,,,,,,,,,,,1997.0,4.0,41.5,,,
12484,,,,,,,,,,,,1997.0,5.0,82.5,,,
12485,,,,,,,,,,,,1997.0,6.0,119.1,,,
12486,,,,,,,,,,,,1997.0,7.0,77.0,,,
12487,,,,,,,,,,,,1997.0,8.0,157.2,,,
12488,,,,,,,,,,,,1997.0,9.0,61.6,,,
12489,,,,,,,,,,,,1997.0,10.0,90.1,,,
12490,,,,,,,,,,,,1997.0,11.0,162.4,,,
12491,,,,,,,,,,,,1997.0,12.0,128.8,,,
12492,,,,,,,,,,,,1998.0,1.0,144.4,,,
12493,,,,,,,,,,,,1998.0,2.0,40.4,,,
12494,,,,,,,,,,,,1998.0,3.0,90.9,,,
12495,,,,,,,,,,,,1998.0,4.0,124.0,,,
12496,,,,,,,,,,,,1998.0,5.0,39.7,,,
12497,,,,,,,,,,,,1998.0,6.0,132.4,,,
12498,,,,,,,,,,,,1998.0,7.0,83.7,,,
12499,,,,,,,,,,,,1998.0,8.0,82.7,,,
12500,,,,,,,,,,,,1998.0,9.0,96.0,,,
12501,,,,,,,,,,,,1998.0,10.0,157.4,,,
12502,,,,,,,,,,,,1998.0,11.0,130.3,,,
12503,,,,,,,,,,,,1998.0,12.0,135.6,,,
12504,,,,,,,,,,,,1999.0,1.0,135.5,,,
12505,,,,,,,,,,,,1999.0,2.0,61.6,,,
12506,,,,,,,,,,,,1999.0,3.0,59.7,,,
12507,,,,,,,,,,,,1999.0,4.0,92.1,,,
12508,,,,,,,,,,,,1999.0,5.0,60.5,,,
12509,,,,,,,,,,,,1999.0,6.0,56.2,,,
12510,,,,,,,,,,,,1999.0,7.0,44.1,,,
12511,,,,,,,,,,,,1999.0,8.0,109.5,,,
12512,,,,,,,,,,,,1999.0,9.0,173.6,,,
12513,,,,,,,,,,,,1999.0,10.0,65.1,,,
12514,,,,,,,,,,,,1999.0,11.0,102.6,,,
12515,,,,,,,,,,,,1999.0,12.0,192.8,,,
12516,,,,,,,,,,,,2000.0,1.0,66.3,,,
12517,,,,,,,,,,,,2000.0,2.0,111.7,,,
12518,,,,,,,,,,,,2000.0,3.0,35.7,,,
12519,,,,,,,,,,,,2000.0,4.0,79.9,,,
12520,,,,,,,,,,,,2000.0,5.0,66.7,,,
12521,,,,,,,,,,,,2000.0,6.0,55.3,,,
12522,,,,,,,,,,,,2000.0,7.0,58.5,,,
12523,,,,,,,,,,,,2000.0,8.0,81.8,,,
12524,,,,,,,,,,,,2000.0,9.0,120.8,,,
12525,,,,,,,,,,,,2000.0,10.0,180.0,,,
12526,,,,,,,,,,,,2000.0,11.0,180.4,,,
12527,,,,,,,,,,,,2000.0,12.0,158.6,,,
12528,,,,,,,,,,,,2001.0,1.0,73.6,,,
12529,,,,,,,,,,,,2001.0,2.0,80.5,,,
12530,,,,,,,,,,,,2001.0,3.0,89.2,,,
